id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/124061,10.2307/124061	,Socio-Political Implications of Lowland Maya Burials: Methodology and Tentative Hypotheses	,William L. Rathje	,World Archaeology	,1	,3	,1970-02-01T00:00:00Z	,pp. 359-374	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024064,10.2307/40024064	,The Fate of Evolutionary Archaeology: Survival or Extinction?	,Liane Gabora	,World Archaeology	,38	,4	,2006-12-01T00:00:00Z	,pp. 690-696	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124291,10.2307/124291	,Environment and Agriculture during the Iron Age: Statistical Analysis of Changing Settlement Ecology	,A. J. Marshall	,World Archaeology	,9	,3	,1978-02-01T00:00:00Z	,pp. 347-356	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024066,10.2307/40024066	,The Solutrean-Clovis Connection: Reply to Straus_ Meltzer and Goebel	,Bruce Bradley	Dennis Stanford	,World Archaeology	,38	,4	,2006-12-01T00:00:00Z	,pp. 704-714	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128313,10.2307/4128313	,Saltwater People: Spiritscapes_ Maritime Rituals and the Archaeology of Australian Indigenous Seascapes	,Ian J. McNiven	,World Archaeology	,35	,3	,2003-12-01T00:00:00Z	,pp. 329-349	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124032,10.2307/124032	,Front Matter	,	,World Archaeology	,7	,2	,1975-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124829,10.2307/124829	,Upgrading Site-Catchment Analyses with the Use of GIS: Investigating the Settlement Patterns of Horticulturalists	,Eleazer D. Hunt	,World Archaeology	,24	,2	,1992-10-01T00:00:00Z	,pp. 283-309	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124672,10.2307/124672	,Lithic Artefacts Interpretation: An Empirical Approach	,Angela Minzoni-Deroche	,World Archaeology	,17	,1	,1985-06-01T00:00:00Z	,pp. 20-31	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124271,10.2307/124271	,Front Matter	,	,World Archaeology	,14	,2	,1982-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40023591,10.2307/40023591	,Race and Racism in Archaeology: Introduction	,Chris Gosden	,World Archaeology	,38	,1	,2006-03-01T00:00:00Z	,pp. 1-7	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123997,10.2307/123997	,The Covering Law Model in Archaeology: Practical Uses and Formal Interpretations	,Patty Jo Watson	Steven A. LeBlanc	Charles L. Redman	,World Archaeology	,6	,2	,1974-10-01T00:00:00Z	,pp. 125-132	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123991,10.2307/123991	,Ancient Maya Commercial Systems: A Research Design for the Island of Cozumel_ Mexico	,William L. Rathje	Jeremy A. Sabloff	,World Archaeology	,5	,2	,1973-10-01T00:00:00Z	,pp. 221-231	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124357,10.2307/124357	,Diet and Dental Disease	,S. W. Hillson	,World Archaeology	,11	,2	,1979-10-01T00:00:00Z	,pp. 147-162	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124069,10.2307/124069	,The Tifalmin: A 'Neolithic' People in New Guinea	,B. A. L. Cranstone	,World Archaeology	,3	,2	,1971-10-01T00:00:00Z	,pp. 132-142	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124138,10.2307/124138	,Errata: Zambian Rock Paintings	,	,World Archaeology	,4	,1	,1972-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024063,10.2307/40024063	,Mortuary Preferences and Selected References: A Comment on Middle Horizon Wari Burials	,Lidio M. Valdez	Katrina J. Bettcher	José A. Ochatoma	J. Ernesto Valdez	,World Archaeology	,38	,4	,2006-12-01T00:00:00Z	,pp. 672-689	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124433,10.2307/124433	,Editorial	,Bruce Trigger	Ian Glover	,World Archaeology	,13	,2	,1981-10-01T00:00:00Z	,pp. 133-137	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/4128306,10.2307/4128306	,Making Place: Humans as Dedications in Tiwanaku	,Deborah E. Blom	John Wayne Janusek	,World Archaeology	,36	,1	,2004-03-01T00:00:00Z	,pp. 123-141	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124779,10.2307/124779	,Fearful Symmetry	,P. M. Graves-Brown	,World Archaeology	,27	,1	,1995-06-01T00:00:00Z	,pp. 88-99	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124095,10.2307/124095	,Copper Currency in Central Africa: The Archaeological Evidence	,Michael S. Bisson	,World Archaeology	,6	,3	,1975-02-01T00:00:00Z	,pp. 276-292	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125013,10.2307/125013	,Reflections on the Making of a 'Royal Site' in Early Ireland	,Conor Newman	,World Archaeology	,30	,1	,1998-06-01T00:00:00Z	,pp. 127-141	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026647,10.2307/40026647	,The Greater Yellowstone Ecosystem_ Soapstone Bowls and the Mountain Shoshone	,Richard Adams	,World Archaeology	,38	,3	,2006-09-01T00:00:00Z	,pp. 528-546	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124286,10.2307/124286	,Prehistoric Field Systems in Britain and North-West Europe - A Review of Some Recent Work	,Richard Bradley	,World Archaeology	,9	,3	,1978-02-01T00:00:00Z	,pp. 265-280	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124397,10.2307/124397	,Introduction: Precise Moments in Remote Time	,Derek Roe	,World Archaeology	,12	,2	,1980-10-01T00:00:00Z	,pp. 107-108	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40024225,10.2307/40024225	,Front Matter	,	,World Archaeology	,37	,2	,2005-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124257,10.2307/124257	,Back Matter	,	,World Archaeology	,11	,3	,1980-02-01T00:00:00Z	,pp. 356-358	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/125025,10.2307/125025	,Tswana Architecture and Responses to Colonialism	,Andrew Reid	Paul Lane	Alinah Segobye	Lowe Borjeson	Nonofo Mathibidi	Princess Sekgarametso	,World Archaeology	,28	,3	,1997-02-01T00:00:00Z	,pp. 370-392	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124630,10.2307/124630	,Problems and Research Prospects in the Determination of the Provenance of Pottery	,Andrzej Buko	,World Archaeology	,15	,3	,1984-02-01T00:00:00Z	,pp. 348-365	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124809,10.2307/124809	,Front Matter	,	,World Archaeology	,25	,2	,1993-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124801,10.2307/124801	,Environment_ Soils and Early Agriculture in Apennine Central Italy	,C. Hunt	C. Malone	J. Sevink	S. Stoddart	,World Archaeology	,22	,1	,1990-06-01T00:00:00Z	,pp. 34-44	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125045,10.2307/125045	,Forager Mobility Organization in Seasonal Tropical Environments of Western Thailand	,Rasmi Shoocongdej	,World Archaeology	,32	,1	,2000-06-01T00:00:00Z	,pp. 14-40	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124218,10.2307/124218	,Back Matter	,	,World Archaeology	,13	,1	,1981-06-01T00:00:00Z	,pp. 129-132	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124952,10.2307/124952	,Microstratigraphic Traces of Site Formation Processes and Human Activities	,W. Matthews	C. A. I. French	T. Lawrence	D. F. Cutler	M. K. Jones	,World Archaeology	,29	,2	,1997-10-01T00:00:00Z	,pp. 281-308	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124129,10.2307/124129	,Siraf: A Medieval Port on the Persian Gulf	,David Whitehouse	,World Archaeology	,2	,2	,1970-10-01T00:00:00Z	,pp. 141-158	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124182,10.2307/124182	,SARG: A Co-Operative Approach towards Understanding the Locations of Human Settlement	,SARG The Members of	,World Archaeology	,6	,1	,1974-06-01T00:00:00Z	,pp. 107-116	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124534,10.2307/124534	,Volume Information	,	,World Archaeology	,16	,3	,1985-02-01T00:00:00Z	,pp. 381-382	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40024495,10.2307/40024495	,On 'Sedentism' in the Later Epipalaeolithic (Natufian) Levant	,Brian Boyd	,World Archaeology	,38	,2	,2006-06-01T00:00:00Z	,pp. 164-178	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124053,10.2307/124053	,Back Matter	,	,World Archaeology	,5	,3	,1974-02-01T00:00:00Z	,pp. 380-384	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124565,10.2307/124565	,Books Received from Publishers as at 31 December 1988	,	,World Archaeology	,20	,3	,1989-02-01T00:00:00Z	,pp. 448-449	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124982,10.2307/124982	,Demographic Growth_ Environmental Changes and Technical Adaptations: Responses of an Agricultural Community from the 32nd to the 30th Centuries BC	,Pierre Petrequin	Rose-Marie Arbogast	Christine Bourquin-Mignot	Catherine Lavier	Amandine Viellet	,World Archaeology	,30	,2	,1998-10-01T00:00:00Z	,pp. 181-192	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123961,10.2307/123961	,Medieval British and Irish Coins as Dating Evidence for the Archaeologist	,Michael Dolley	,World Archaeology	,1	,2	,1969-10-01T00:00:00Z	,pp. 200-207	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124541,10.2307/124541	,Location-Allocation Modeling in Archaeological Settlement Pattern Research: Some Preliminary Applications	,Thomas L. Bell	Richard L. Church	,World Archaeology	,16	,3	,1985-02-01T00:00:00Z	,pp. 354-371	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123982,10.2307/123982	,Front Matter	,	,World Archaeology	,5	,2	,1973-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124605,10.2307/124605	,Traceology (Microwear) Studies in the USSR	,Patricia Phillips	,World Archaeology	,19	,3	,1988-02-01T00:00:00Z	,pp. 349-356	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124432,10.2307/124432	,Front Matter	,	,World Archaeology	,13	,2	,1981-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124907,10.2307/124907	,Water Supply and Sewage Disposal at Mohenjo-Daro	,M. Jansen	,World Archaeology	,21	,2	,1989-10-01T00:00:00Z	,pp. 177-192	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023596,10.2307/40023596	,Africanist Archaeology and Ancient IQ: Racial Science and Cultural Evolution in the Twenty-First Century	,Scott MacEachern	,World Archaeology	,38	,1	,2006-03-01T00:00:00Z	,pp. 72-92	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124806,10.2307/124806	,An Ethnoarchaeological Perspective on Soils	,Richard H. Wilshusen	Glenn D. Stone	,World Archaeology	,22	,1	,1990-06-01T00:00:00Z	,pp. 104-114	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124456,10.2307/124456	,Front Matter	,	,World Archaeology	,9	,1	,1977-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/827911,10.2307/827911	,The Ideal and the Real: Cultural and Personal Transformations of Archaeological Research on Groote Eylandt_ Northern Australia	,Anne Clarke	,World Archaeology	,34	,2	,2002-10-01T00:00:00Z	,pp. 249-264	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124624,10.2307/124624	,Front Matter	,	,World Archaeology	,15	,3	,1984-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/827934,10.2307/827934	,Archaeology and Evolutionary Ecology	,Stephen Shennan	,World Archaeology	,34	,1	,2002-06-01T00:00:00Z	,pp. 1-5	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124298,10.2307/124298	,Time Perspective and Proto-Indo-European Culture	,J. P. Mallory	,World Archaeology	,8	,1	,1976-06-01T00:00:00Z	,pp. 44-56	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128297,10.2307/4128297	,Back Matter	,	,World Archaeology	,36	,4	,2004-12-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124455,10.2307/124455	,Volume Information	,	,World Archaeology	,9	,1	,1977-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40025099,10.2307/40025099	,Decorated Stones from the Open-Air Site of Zemono_ Slovenia	,Simona Petru	,World Archaeology	,37	,4	,2005-12-01T00:00:00Z	,pp. 637-640	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124385,10.2307/124385	,Co-Traditions in Japanese Archaeology	,Fumiko Ikawa-Smith	,World Archaeology	,13	,3	,1982-02-01T00:00:00Z	,pp. 296-309	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125092,10.2307/125092	,Front Matter	,	,World Archaeology	,31	,1	,1999-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124820,10.2307/124820	,Back Matter	,	,World Archaeology	,25	,2	,1993-10-01T00:00:00Z	,pp. 283-286	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/123980,10.2307/123980	,Back Matter	,	,World Archaeology	,4	,2	,1972-10-01T00:00:00Z	,p. 254	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124557,10.2307/124557	,Front Matter	,	,World Archaeology	,20	,3	,1989-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124091,10.2307/124091	,Volume Information	,	,World Archaeology	,6	,3	,1975-02-01T00:00:00Z	,pp. 369-370	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124048,10.2307/124048	,Technique and Methodology in Microwear Studies: A Critical Review	,Lawrence H. Keeley	,World Archaeology	,5	,3	,1974-02-01T00:00:00Z	,pp. 323-336	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124881,10.2307/124881	,Front Matter	,	,World Archaeology	,25	,3	,1994-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124909,10.2307/124909	,Prehistoric Health Status of the Roonka Population	,Graeme L. Pretty	Morrie E. Kricun	,World Archaeology	,21	,2	,1989-10-01T00:00:00Z	,pp. 198-224	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023597,10.2307/40023597	,Race and Racism in South American Archaeology	,Rafael P. Curtoni	Gustavo G. Politis	,World Archaeology	,38	,1	,2006-03-01T00:00:00Z	,pp. 93-108	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124052,10.2307/124052	,Quaternary Glaciation and Palaeolithic Sites in the Liddar Valley (Jammu-Kashmir)	,R. V. Joshi	S. N. Rajaguru	R. S. Pappu	B. P. Bopardikar	,World Archaeology	,5	,3	,1974-02-01T00:00:00Z	,pp. 369-379	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124495,10.2307/124495	,Aspects of Settlement Diversity and Its Classification in Southeast Europe before the Roman Period	,Timothy Taylor	,World Archaeology	,19	,1	,1987-06-01T00:00:00Z	,pp. 1-22	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124068,10.2307/124068	,The Fulani Compound and the Archaeologist	,Nicholas David	,World Archaeology	,3	,2	,1971-10-01T00:00:00Z	,pp. 111-131	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124493,10.2307/124493	,Volume Information	,	,World Archaeology	,19	,1	,1987-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124931,10.2307/124931	,The Use of Ethnographic Analyses for Researching Late Palaeolithic Settlement Systems_ Settlement Patterns and Land Use in the Northwest European Plain	,R. R. Newell	T. S. Constandse-Westermann	,World Archaeology	,27	,3	,1996-02-01T00:00:00Z	,pp. 372-388	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124230,10.2307/124230	,The Identification of Style in Lithic Artefacts	,Angela E. Close	,World Archaeology	,10	,2	,1978-10-01T00:00:00Z	,pp. 223-237	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023881,10.2307/40023881	,Front Matter	,	,World Archaeology	,37	,1	,2005-03-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40026485,10.2307/40026485	,Seeing and Believing: Visuality and Space in Pre-Modern England	,Kate Giles	,World Archaeology	,39	,1	,2007-03-01T00:00:00Z	,pp. 105-121	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125056,10.2307/125056	,Non-Portable Stone Artifacts and Contexts of Meaning: The Tale of Grey Wether (www.museums.ncl.ac.uk/Avebury/stone4.htm)	,Mark Gillings	Joshua Pollard	,World Archaeology	,31	,2	,1999-10-01T00:00:00Z	,pp. 179-193	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124662,10.2307/124662	,Settlement Archaeology: World-Wide Comparisons	,Roland Fletcher	,World Archaeology	,18	,1	,1986-06-01T00:00:00Z	,pp. 59-83	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827933,10.2307/827933	,Front Matter	,	,World Archaeology	,34	,1	,2002-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/827910,10.2307/827910	,Transforming Archaeology through Practice: Strategies for Collaborative Archaeology and the Community Archaeology Project at Quseir_ Egypt	,Stephanie Moser	Darren Glazier	James E. Phillips	Lamya Nasser el Nemr	Mohammed Saleh Mousa	Rascha Nasr Aiesh	Susan Richardson	Andrew Conner	Michael Seymour	,World Archaeology	,34	,2	,2002-10-01T00:00:00Z	,pp. 220-248	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124435,10.2307/124435	,Archaeology and Chinese Historiography	,K. C. Chang	,World Archaeology	,13	,2	,1981-10-01T00:00:00Z	,pp. 156-169	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124761,10.2307/124761	,The Land of Assur and the Yoke of Assur	,J. N. Postgate	,World Archaeology	,23	,3	,1992-02-01T00:00:00Z	,pp. 247-263	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125107,10.2307/125107	,Life Rhythms and Floor Sequences: Excavating Time in Rural Rajasthan and Neolithic Catalhoyuk	,Nicole Boivin	,World Archaeology	,31	,3	,2000-02-01T00:00:00Z	,pp. 367-388	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827862,10.2307/827862	,Sex and a Career	,She	,World Archaeology	,32	,2	,2000-10-01T00:00:00Z	,pp. 166-172	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124552,10.2307/124552	,The Hunter's Perspective: 7th Millennium BC Rock Carvings from Eastern Jordan	,A. V. G. Betts	,World Archaeology	,19	,2	,1987-10-01T00:00:00Z	,pp. 214-225	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/3560226,10.2307/3560226	,European Infectious Disease and Depopulation of the Wendat-Tionontate (Huron-Petun)	,Gary Warrick	,World Archaeology	,35	,2	,2003-10-01T00:00:00Z	,pp. 258-275	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124724,10.2307/124724	,Front Matter	,	,World Archaeology	,23	,1	,1991-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124932,10.2307/124932	,Hunter-Gatherer Landscapes and Lowland Trade in the Prehispanic Philippines	,Laura Lee Junker	,World Archaeology	,27	,3	,1996-02-01T00:00:00Z	,pp. 389-410	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124908,10.2307/124908	,A Note on Some Scavengers of Ancient Egypt	,D. M. Dixon	,World Archaeology	,21	,2	,1989-10-01T00:00:00Z	,pp. 193-197	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124265,10.2307/124265	,Old Buildings Tell Tales	,Peter Coutts	,World Archaeology	,9	,2	,1977-10-01T00:00:00Z	,pp. 200-219	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124370,10.2307/124370	,Front Matter	,	,World Archaeology	,14	,1	,1982-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124410,10.2307/124410	,Implications of Error: Research Design and the Structure of Archaeology	,S. G. H. Daniels	,World Archaeology	,10	,1	,1978-06-01T00:00:00Z	,pp. 29-35	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124009,10.2307/124009	,Errata: The Fulani Compound and the Archaeologist	,	,World Archaeology	,3	,3	,1972-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124570,10.2307/124570	,Exploitation of Chert Resources by the Ancient Maya of Northern Belize_ Central America	,Thomas R. Hester	Harry J. Shafer	,World Archaeology	,16	,2	,1984-10-01T00:00:00Z	,pp. 157-173	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124313,10.2307/124313	,Biogeographical Theory and Cultural Analogies	,Jonathan D. Sauer	,World Archaeology	,8	,3	,1977-02-01T00:00:00Z	,pp. 320-331	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124383,10.2307/124383	,Editorial	,Bruce Trigger	Ian Glover	,World Archaeology	,13	,3	,1982-02-01T00:00:00Z	,p. 271	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124800,10.2307/124800	,The Prehistoric Agricultural Landscape of the Central Maya Lowlands: An Examination of Local Variability in a Regional Context	,Scott L. Fedick	Anabel Ford	,World Archaeology	,22	,1	,1990-06-01T00:00:00Z	,pp. 18-33	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125094,10.2307/125094	,Resource Structure_ Scalar Stress_ and the Development of Inuit Social Organization	,T. Max Friesen	,World Archaeology	,31	,1	,1999-06-01T00:00:00Z	,pp. 21-37	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124741,10.2307/124741	,Problems in Constructing a Prehistoric Regional Sequence: Holocene Southeast Australia	,C. F. M. Bird	David Frankel	,World Archaeology	,23	,2	,1991-10-01T00:00:00Z	,pp. 179-192	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124016,10.2307/124016	,Zambian Rock Paintings	,D. W. Phillipson	,World Archaeology	,3	,3	,1972-02-01T00:00:00Z	,pp. 313-327	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123964,10.2307/123964	,Building in Ancient India	,M. S. Mate	,World Archaeology	,1	,2	,1969-10-01T00:00:00Z	,pp. 236-246	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023592,10.2307/40023592	,'Arierdämmerung': Race and Archaeology in Nazi Germany	,Bettina Arnold	,World Archaeology	,38	,1	,2006-03-01T00:00:00Z	,pp. 8-31	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023882,10.2307/40023882	,Two Cultures: Thought and Practice in British and North American Archaeology	,Michael J. Shott	,World Archaeology	,37	,1	,2005-03-01T00:00:00Z	,pp. 1-10	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026651,10.2307/40026651	,Different Types of Egalitarian Societies and the Development of Inequality in Early Mesopotamia	,Marcella Frangipane	,World Archaeology	,39	,2	,2007-06-01T00:00:00Z	,pp. 151-176	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125021,10.2307/125021	,Colonial Constructs: Colonialism and Archaeology in the Mediterranean	,Peter van Dommelen	,World Archaeology	,28	,3	,1997-02-01T00:00:00Z	,pp. 305-323	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124092,10.2307/124092	,Front Matter	,	,World Archaeology	,6	,3	,1975-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124036,10.2307/124036	,Amino Acid Racemization Dating of Fossil Bones	,Jeffrey L. Bada	Patricia Masters Helfman	,World Archaeology	,7	,2	,1975-10-01T00:00:00Z	,pp. 160-173	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125111,10.2307/125111	,Metaphors_ Monuments and Texts: The Life Course in Roman Culture	,Ray Laurence	,World Archaeology	,31	,3	,2000-02-01T00:00:00Z	,pp. 442-455	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124852,10.2307/124852	,Art as Information: Explaining Upper Palaeolithic Art in Western Europe	,C. Michael Barton	G. A. Clark	Allison E. Cohen	,World Archaeology	,26	,2	,1994-10-01T00:00:00Z	,pp. 185-207	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124790,10.2307/124790	,Llamas_ Herders and the Exploitation of Raw Materials in the Atacama Desert	,Penny Dransart	,World Archaeology	,22	,3	,1991-02-01T00:00:00Z	,pp. 304-319	,Taylor & Francis_ Ltd.	,fla	,	,
