id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/281029,10.2307/281029	,Reply to: A Phonetic Version of the Maya Glyph for North	,Clemency Chase Coggins	,American Antiquity	,53	,2	,1988-04-01T00:00:00Z	,p. 401	,Society for American Archaeology	,fla	,	,
10.2307/40035882,10.2307/40035882	,Style and Resistance in the Seventeenth Century Salinas Province	,Katherine A. Spielmann	Jeannette L. Mobley-Tanaka	James M. Potter	,American Antiquity	,71	,4	,2006-10-01T00:00:00Z	,pp. 621-647	,Society for American Archaeology	,fla	,	,
10.2307/277867,10.2307/277867	,Pueblo Indian Migrations: An Evaluation of the Possible Physical and Cultural Determinants	,Stephen C. Jett	,American Antiquity	,29	,3	,1964-01-01T00:00:00Z	,pp. 281-300	,Society for American Archaeology	,fla	,	,
10.2307/280445,10.2307/280445	,Errata: Middle Prehistoric Period Adaptations and Paleoenvironment in the Northwestern Plains: The Sun River Site	,Sally T. Greiser	,American Antiquity	,51	,1	,1986-01-01T00:00:00Z	,p. 220	,Society for American Archaeology	,fla	,	,
10.2307/279736,10.2307/279736	,The Contemporaneity Problem	,Robert M. Schacht	,American Antiquity	,49	,4	,1984-10-01T00:00:00Z	,pp. 678-695	,Society for American Archaeology	,fla	,	,
10.2307/280498,10.2307/280498	,Fifty Years of Archaeology in the Northeastern United States: A Retrospect	,William A. Ritchie	,American Antiquity	,50	,2	,1985-04-01T00:00:00Z	,pp. 412-420	,Society for American Archaeology	,fla	,	,
10.2307/275189,10.2307/275189	,"Drum" Bones	,J. Henry Ray	,American Antiquity	,10	,1	,1944-07-01T00:00:00Z	,p. 101	,Society for American Archaeology	,fla	,	,
10.2307/280505,10.2307/280505	,Between Philosophy and Archaeology	,Alison Wylie	,American Antiquity	,50	,2	,1985-04-01T00:00:00Z	,pp. 478-490	,Society for American Archaeology	,fla	,	,
10.2307/2694342,10.2307/2694342	,Erratum: Floodwater Farming_ Discontinuous Ephemeral Streams_ and Puebloan Abandonment in Southwestern Colorado	,	,American Antiquity	,64	,1	,1999-01-01T00:00:00Z	,p. 7	,Society for American Archaeology	,fla	,	,
10.2307/277403,10.2307/277403	,Earlier Structures within the Pyramid of the Sun at Teotihuacan	,Rene Millon	Bruce Drewitt	,American Antiquity	,26	,3	,1961-01-01T00:00:00Z	,pp. 371-380	,Society for American Archaeology	,fla	,	,
10.2307/279723,10.2307/279723	,Reply to Kautz	,Thomas F. King	,American Antiquity	,38	,3	,1973-07-01T00:00:00Z	,p. 351	,Society for American Archaeology	,fla	,	,
10.2307/20622427,10.2307/20622427	,A Formal Test of the Origin of Variation in North American Early Paleoindian Projectile Points	,Briggs Buchanan	Marcus J. Hamilton	,American Antiquity	,74	,2	,2009-04-01T00:00:00Z	,pp. 279-298	,Society for American Archaeology	,fla	,	,
10.2307/277735,10.2307/277735	,Ground Slates: East and West	,William A. Ritchie	,American Antiquity	,34	,4	,1969-10-01T00:00:00Z	,pp. 385-391	,Society for American Archaeology	,fla	,	,
10.2307/279051,10.2307/279051	,Some Suggested Alterations of Certain Portions of an Archaeological Perspective	,James B. Griffin	,American Antiquity	,41	,1	,1976-01-01T00:00:00Z	,pp. 114-119	,Society for American Archaeology	,fla	,	,
10.2307/275097,10.2307/275097	,An Inaccurate Description of Midwestern Taxonomy	,W. C. McKern	,American Antiquity	,9	,4	,1944-04-01T00:00:00Z	,pp. 445-446	,Society for American Archaeology	,fla	,	,
10.2307/277196,10.2307/277196	,The Old Copper Complex: An Archaic Manifestation in Wisconsin	,Warren L. Wittry	Robert E. Ritzenthaler	,American Antiquity	,21	,3	,1956-01-01T00:00:00Z	,pp. 244-254	,Society for American Archaeology	,fla	,	,
10.2307/2694248,10.2307/2694248	,Culture and Agriculture: A Comment on Sissel Schroeder_ Maize Productivity in the Eastern Woodlands and Great Plains of North America	,William W. Baden	Christopher S. Beekman	,American Antiquity	,66	,3	,2001-07-01T00:00:00Z	,pp. 505-515	,Society for American Archaeology	,fla	,	,
10.2307/281118,10.2307/281118	,Patterns of Population Movement and Long-Term Population Growth in Southwestern Colorado	,Sarah H. Schlanger	,American Antiquity	,53	,4	,1988-10-01T00:00:00Z	,pp. 773-793	,Society for American Archaeology	,fla	,	,
10.2307/279170,10.2307/279170	,Thermally Altered Siliceous Stone from Prehistoric Contexts: Intentional versus Unintentional Alteration	,Michael L. Gregg	Richard J. Grybush	,American Antiquity	,41	,2	,1976-04-01T00:00:00Z	,pp. 189-192	,Society for American Archaeology	,fla	,	,
10.2307/277310,10.2307/277310	,Animal Remains from Four Preceramic Sites in Florida	,Wilfred T. Neill	H. James Gut	Pierce Brodkorb	,American Antiquity	,21	,4	,1956-04-01T00:00:00Z	,pp. 383-395	,Society for American Archaeology	,fla	,	,
10.2307/277107,10.2307/277107	,The Clay Figurines of Acambaro_ Guanajuato_ Mexico	,Charles C. Di Peso	,American Antiquity	,18	,4	,1953-04-01T00:00:00Z	,pp. 388-389	,Society for American Archaeology	,fla	,	,
10.2307/281023,10.2307/281023	,Content_ Provenience_ and Significance of the Codex Vergara and the Codice de Santa Maria Asuncion	,Barbara J. Williams	H. R. Harvey	,American Antiquity	,53	,2	,1988-04-01T00:00:00Z	,pp. 337-351	,Society for American Archaeology	,fla	,	,
10.2307/2694777,10.2307/2694777	,Measuring Archaeological Diversity: An Application of the Jackknife Technique	,Daniel Kaufman	,American Antiquity	,63	,1	,1998-01-01T00:00:00Z	,pp. 73-85	,Society for American Archaeology	,fla	,	,
10.2307/276244,10.2307/276244	,Clay Ear Spools from the Aztalan Site_ Wisconsin	,Moreau S. Maxwell	,American Antiquity	,18	,1	,1952-07-01T00:00:00Z	,pp. 61-63	,Society for American Archaeology	,fla	,	,
10.2307/275278,10.2307/275278	,A Chronological Problem Presented by Sandia Cave_ New Mexico	,Wesley L. Bliss	,American Antiquity	,5	,3	,1940-01-01T00:00:00Z	,pp. 200-201	,Society for American Archaeology	,fla	,	,
10.2307/277770,10.2307/277770	,The Milnesand Site. Revisited	,James M. Warnica	Ted Williamson	,American Antiquity	,33	,1	,1968-01-01T00:00:00Z	,pp. 16-24	,Society for American Archaeology	,fla	,	,
10.2307/2694033,10.2307/2694033	,What_ Really_ Were Gorgets?	,Orville H. Peets	,American Antiquity	,31	,1	,1965-07-01T00:00:00Z	,pp. 113-116	,Society for American Archaeology	,fla	,	,
10.2307/278855,10.2307/278855	,A Skeptic Views the Billet Flake	,H. Mewhinney	,American Antiquity	,30	,2	,1964-10-01T00:00:00Z	,pp. 203-205	,Society for American Archaeology	,fla	,	,
10.2307/276787,10.2307/276787	,Some Characteristics of Mongolian-Type Lames	,Ferdinand E. Okada	,American Antiquity	,16	,3	,1951-01-01T00:00:00Z	,p. 254	,Society for American Archaeology	,fla	,	,
10.2307/276633,10.2307/276633	,Historical Implications of a Pattern of Dates at Piedras Negras_ Guatemala	,Tatiana Proskouriakoff	,American Antiquity	,25	,4	,1960-04-01T00:00:00Z	,pp. 454-475	,Society for American Archaeology	,fla	,	,
10.2307/279827,10.2307/279827	,Locational Analysis and the Perception of Social Groups at Chisalin_ Guatemala	,John M. Weeks	,American Antiquity	,48	,1	,1983-01-01T00:00:00Z	,pp. 136-138	,Society for American Archaeology	,fla	,	,
10.2307/276592,10.2307/276592	,Correction: The Radiocarbon Method of Age Determination	,	,American Antiquity	,22	,3	,1957-01-01T00:00:00Z	,p. 320	,Society for American Archaeology	,fla	,	,
10.2307/279402,10.2307/279402	,Comments on the Pleistocene Age Assignment and Associations of a Human Burial from the Yuha Desert_ California	,Louis A. Payen	Carol H. Rector	Eric Ritter	R. E. Taylor	J. E. Ericson	,American Antiquity	,43	,3	,1978-07-01T00:00:00Z	,pp. 448-453	,Society for American Archaeology	,fla	,	,
10.2307/2694348,10.2307/2694348	,Older Than We Thought: Implications of Corrected Dates for Paleoindians	,Stuart J. Fiedel	,American Antiquity	,64	,1	,1999-01-01T00:00:00Z	,pp. 95-115	,Society for American Archaeology	,fla	,	,
10.2307/2694460,10.2307/2694460	,Man in Association with Extinct Fauna in the Great Basin	,L. S. Cressman	,American Antiquity	,31	,6	,1966-10-01T00:00:00Z	,pp. 866-867	,Society for American Archaeology	,fla	,	,
10.2307/282518,10.2307/282518	,Social Archaeology in Latin America?: Comments to T. C. Patterson	,Augusto Oyuela-Caycedo	Armando Anaya	Carlos G. Elera	Lidio M. Valdez	,American Antiquity	,62	,2	,1997-04-01T00:00:00Z	,pp. 365-374	,Society for American Archaeology	,fla	,	,
10.2307/1593803,10.2307/1593803	,Mortuary Ambiguity: The Ventureño Chumash Case	,Jeanne E. Arnold	Terisa M. Green	,American Antiquity	,67	,4	,2002-10-01T00:00:00Z	,pp. 760-771	,Society for American Archaeology	,fla	,	,
10.2307/277015,10.2307/277015	,Correction: Drinking Tubes on Archaeological Vessels from Western South America	,	,American Antiquity	,20	,3	,1955-01-01T00:00:00Z	,p. 288	,Society for American Archaeology	,fla	,	,
10.2307/282382,10.2307/282382	,Dating the Entry of Corn (Zea Mays) into the Lower Great Lakes Region	,Gary W. Crawford	David G. Smith	Vandy E. Bowyer	,American Antiquity	,62	,1	,1997-01-01T00:00:00Z	,pp. 112-119	,Society for American Archaeology	,fla	,	,
10.2307/281417,10.2307/281417	,Altithermal Archaeology and Paleoecology at Mustang Springs_ on the Southern High Plains of Texas	,David J. Meltzer	,American Antiquity	,56	,2	,1991-04-01T00:00:00Z	,pp. 236-267	,Society for American Archaeology	,fla	,	,
10.2307/275279,10.2307/275279	,The Extinct and Near-Extinct Tribes of Northeastern Asia as Compared with the American Indian	,Ivan A. Lopatin	,American Antiquity	,5	,3	,1940-01-01T00:00:00Z	,pp. 202-208	,Society for American Archaeology	,fla	,	,
10.2307/279089,10.2307/279089	,Comments on "Application of Orthophoto Mapping to Archaeological Problems"	,James I. Ebert	Thomas R. Lyons	Dwight L. Drager	,American Antiquity	,44	,2	,1979-04-01T00:00:00Z	,pp. 341-345	,Society for American Archaeology	,fla	,	,
10.2307/276574,10.2307/276574	,Browns Valley and Milnesand Similarities	,Louis H. Powell	,American Antiquity	,22	,3	,1957-01-01T00:00:00Z	,pp. 298-300	,Society for American Archaeology	,fla	,	,
10.2307/278849,10.2307/278849	,Archaeological Field Sampling	,S. Rootenberg	,American Antiquity	,30	,2	,1964-10-01T00:00:00Z	,pp. 181-188	,Society for American Archaeology	,fla	,	,
10.2307/278808,10.2307/278808	,The Pleistocene Carved Bone from Tequixquiac_ Mexico: A Reappraisal	,Luis Aveleyra Arroyo de Anda	,American Antiquity	,30	,3	,1965-01-01T00:00:00Z	,pp. 261-277	,Society for American Archaeology	,fla	,	,
10.2307/276742,10.2307/276742	,The Archaeology of the Lena Basin and Its New World Relationships_ Part II	,Paul Tolstoy	,American Antiquity	,24	,1	,1958-07-01T00:00:00Z	,pp. 63-81	,Society for American Archaeology	,fla	,	,
10.2307/40035908,10.2307/40035908	,Projectile Point Shape and Durability: The Effect of Thickness: Length	,Joseph Cheshier	Robert L. Kelly	,American Antiquity	,71	,2	,2006-04-01T00:00:00Z	,pp. 353-363	,Society for American Archaeology	,fla	,	,
10.2307/282139,10.2307/282139	,Autonomy and Regional Systems in the Late Prehistoric Southern Southwest	,John E. Douglas	,American Antiquity	,60	,2	,1995-04-01T00:00:00Z	,pp. 240-257	,Society for American Archaeology	,fla	,	,
10.2307/277247,10.2307/277247	,A Current Synthesis of New York Prehistory	,William A. Ritchie	,American Antiquity	,17	,2	,1951-10-01T00:00:00Z	,pp. 130-136	,Society for American Archaeology	,fla	,	,
10.2307/277115,10.2307/277115	,Jamaican Site Designation A Critique	,R. V. Emmons	,American Antiquity	,18	,4	,1953-04-01T00:00:00Z	,p. 396	,Society for American Archaeology	,fla	,	,
10.2307/280900,10.2307/280900	,Additional Considerations for Prehispanic Saltmaking in Belize	,Fred Valdez_ Jr.	Shirley B. Mock	,American Antiquity	,56	,3	,1991-07-01T00:00:00Z	,pp. 520-525	,Society for American Archaeology	,fla	,	,
10.2307/276689,10.2307/276689	,Coiled Sherds from the High Plains	,George Metcalf	,American Antiquity	,25	,1	,1959-07-01T00:00:00Z	,pp. 119-120	,Society for American Archaeology	,fla	,	,
10.2307/25470502,10.2307/25470502	,An Assessment and Archaeological Application of Cortex Measurement in Lithic Assemblages	,Matthew J. Douglass	Simon J. Holdaway	Patricia C. Fanning	Justin I. Shiner	,American Antiquity	,73	,3	,2008-07-01T00:00:00Z	,pp. 513-526	,Society for American Archaeology	,fla	,	,
10.2307/280778,10.2307/280778	,Chemistry and Paleodietary Research: No More Easy Answers	,Andrew Sillen	Judith C. Sealy	Nikolaas J. van der Merwe	,American Antiquity	,54	,3	,1989-07-01T00:00:00Z	,pp. 504-512	,Society for American Archaeology	,fla	,	,
10.2307/281894,10.2307/281894	,Response to Comments by LeBlanc_ by Espenshade_ and by Shaffer et al	,Michelle Hegmon	Wenda R. Trevathan	,American Antiquity	,62	,4	,1997-10-01T00:00:00Z	,pp. 737-739	,Society for American Archaeology	,fla	,	,
10.2307/2694083,10.2307/2694083	,Additional Discoveries of Filed Teeth in the Cahokia Area	,Gregory Perino	,American Antiquity	,32	,4	,1967-10-01T00:00:00Z	,pp. 538-542	,Society for American Archaeology	,fla	,	,
10.2307/275942,10.2307/275942	,An Ossuary near Piscataway Creek_ a Report on the Skeletal Remains	,Alice L. L. Ferguson	T. D. Stewart	,American Antiquity	,6	,1	,1940-07-01T00:00:00Z	,pp. 4-18	,Society for American Archaeology	,fla	,	,
10.2307/281779,10.2307/281779	,Surface Collection_ Sampling_ and Research Design: A Retrospective	,Charles L. Redman	,American Antiquity	,52	,2	,1987-04-01T00:00:00Z	,pp. 249-265	,Society for American Archaeology	,fla	,	,
10.2307/275831,10.2307/275831	,The Petroglyphs of Southeastern Alaska	,E. L. Keithahn	,American Antiquity	,6	,2	,1940-10-01T00:00:00Z	,pp. 123-132	,Society for American Archaeology	,fla	,	,
10.2307/277078,10.2307/277078	,A Fertility Vase from the Old Line_ Costa Rica	,Carlos Balser	,American Antiquity	,20	,4	,1955-04-01T00:00:00Z	,pp. 384-387	,Society for American Archaeology	,fla	,	,
10.2307/281934,10.2307/281934	,On-Site Artifact Analysis as an Alternative to Collection	,Charlotte Beck	George T. Jones	,American Antiquity	,59	,2	,1994-04-01T00:00:00Z	,pp. 304-315	,Society for American Archaeology	,fla	,	,
10.2307/280788,10.2307/280788	,Inferring Fertility from Relative Mortality in Historically Controlled Cemetery Remains from Barbados	,Robert S. Corruccini	Elizabeth M. Brandon	Jerome S. Handler	,American Antiquity	,54	,3	,1989-07-01T00:00:00Z	,pp. 609-614	,Society for American Archaeology	,fla	,	,
10.2307/2694028,10.2307/2694028	,Ambo: A New Preceramic Site in Peru	,Rogger Ravines	,American Antiquity	,31	,1	,1965-07-01T00:00:00Z	,pp. 104-105	,Society for American Archaeology	,fla	,	,
10.2307/279272,10.2307/279272	,Functional Analysis of Stone Tools: A Cautionary Note on the Role of Animal Fats	,David S. Brose	,American Antiquity	,40	,1	,1975-01-01T00:00:00Z	,pp. 86-94	,Society for American Archaeology	,fla	,	,
10.2307/40035322,10.2307/40035322	,Toward an Understanding of Borderland Processes	,Bradley J. Parker	,American Antiquity	,71	,1	,2006-01-01T00:00:00Z	,pp. 77-100	,Society for American Archaeology	,fla	,	,
10.2307/282079,10.2307/282079	,Cation-Ratio Dating of Varnished Artifacts: Testing the Assumptions	,Karen G. Harry	,American Antiquity	,60	,1	,1995-01-01T00:00:00Z	,pp. 118-130	,Society for American Archaeology	,fla	,	,
10.2307/2694181,10.2307/2694181	,Identification of Horse Exploitation by Clovis Hunters Based on Protein Analysis	,Brian Kooyman	Margaret E. Newman	Christine Cluney	Murray Lobb	Shayne Tolman	Paul McNeil	L. V. Hills	,American Antiquity	,66	,4	,2001-10-01T00:00:00Z	,pp. 686-691	,Society for American Archaeology	,fla	,	,
10.2307/275450,10.2307/275450	,Excavaciones en el Tepalcate_ Chimalhuacan_ Mexico	,Eduardo Noguera	,American Antiquity	,9	,1	,1943-07-01T00:00:00Z	,pp. 33-43	,Society for American Archaeology	,fla	,	,
10.2307/275197,10.2307/275197	,Archaeology in the National Park Service	,A. R. Kelly	,American Antiquity	,5	,4	,1940-04-01T00:00:00Z	,pp. 274-282	,Society for American Archaeology	,fla	,	,
10.2307/275618,10.2307/275618	,Hopewellian Traits in Florida	,E. F. Greenman	,American Antiquity	,3	,4	,1938-04-01T00:00:00Z	,pp. 327-332	,Society for American Archaeology	,fla	,	,
10.2307/280897,10.2307/280897	,Trampling the Archaeological Record: An Experimental Study	,Axel E. Nielsen	,American Antiquity	,56	,3	,1991-07-01T00:00:00Z	,pp. 483-503	,Society for American Archaeology	,fla	,	,
10.2307/275229,10.2307/275229	,The Teotihuacan Owl-and-Weapon Symbol and Its Association with "Serpent Head X" at Kaminaljuyu	,Hasso von Winning	,American Antiquity	,14	,2	,1948-10-01T00:00:00Z	,pp. 129-132	,Society for American Archaeology	,fla	,	,
10.2307/277100,10.2307/277100	,The Scott Site_ Le Flore County_ Oklahoma	,Robert E. Bell	,American Antiquity	,18	,4	,1953-04-01T00:00:00Z	,pp. 314-331	,Society for American Archaeology	,fla	,	,
10.2307/278639,10.2307/278639	,Geologic Notes on the Idolo de Coatlichan	,Robert F. Heizer	Howel Williams	,American Antiquity	,29	,1	,1963-07-01T00:00:00Z	,pp. 95-98	,Society for American Archaeology	,fla	,	,
10.2307/2693988,10.2307/2693988	,Certain Environmental Considerations in West Indian Archaeology	,Frederick W. Sleight	,American Antiquity	,31	,2	,1965-10-01T00:00:00Z	,pp. 226-231	,Society for American Archaeology	,fla	,	,
10.2307/2694422,10.2307/2694422	,Chronometers and Units in Early Archaeology and Paleontology	,R. Lee Lyman	Michael J. O'Brien	,American Antiquity	,65	,4	,2000-10-01T00:00:00Z	,pp. 691-707	,Society for American Archaeology	,fla	,	,
10.2307/278319,10.2307/278319	,Comments on the Associations of Archaeological Materials and Extinct Fauna in the Valsequillo Region_ Puebla_ Mexico	,Cynthia Irwin-Williams	Richard S. MacNeish	F. A. Petersen	H. M. Wormington	,American Antiquity	,34	,1	,1969-01-01T00:00:00Z	,pp. 82-83	,Society for American Archaeology	,fla	,	,
10.2307/275972,10.2307/275972	,Directions for the Obtaining of Bone Samples for Blood-Group Tests	,P. B. Candela	,American Antiquity	,5	,1	,1939-07-01T00:00:00Z	,pp. 55-56	,Society for American Archaeology	,fla	,	,
10.2307/280203,10.2307/280203	,Addendum: The Formation of Artifact Assemblages at Workshop/Habitation Sites: Models from Peace Point in Northern Alberta	,	,American Antiquity	,50	,4	,1985-10-01T00:00:00Z	,p. 935	,Society for American Archaeology	,fla	,	,
10.2307/2694080,10.2307/2694080	,Patterns in Maya Floor Construction	,Edwin R. Littmann	,American Antiquity	,32	,4	,1967-10-01T00:00:00Z	,pp. 523-533	,Society for American Archaeology	,fla	,	,
10.2307/275564,10.2307/275564	,A Stone Effigy from Long Island	,Carlyle S. Smith	,American Antiquity	,11	,3	,1946-01-01T00:00:00Z	,pp. 200-201	,Society for American Archaeology	,fla	,	,
10.2307/277562,10.2307/277562	,Cox_ an Archaic Site in the Ozarks	,Marvin E. Tong_ Jr.	,American Antiquity	,20	,2	,1954-10-01T00:00:00Z	,pp. 124-129	,Society for American Archaeology	,fla	,	,
10.2307/275597,10.2307/275597	,Excavation of Tommy Tucker Cave_ Lassen County_ California	,Franklin Fenenga	Francis A. Riddell	,American Antiquity	,14	,3	,1949-01-01T00:00:00Z	,pp. 203-214	,Society for American Archaeology	,fla	,	,
