id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/3250896,10.2307/3250896	,Late Pleistocene Archaeological and Fossil Human Evidence from Lakonis Cave_ Southern Greece	,Eleni Panagopoulou	Panagiotis Karkanas	Georgia Tsartsidou	Eleni Kotjabopoulou	Katerina Harvati	Maria Ntinou	,Journal of Field Archaeology	,29	,3/4	,2002-10-01T00:00:00Z	,pp. 323-349	,Maney Publishing	,fla	,	,
10.2307/530079,10.2307/530079	,Publications	,	,Journal of Field Archaeology	,20	,4	,1993-12-01T00:00:00Z	,pp. 507-512	,Maney Publishing	,mis	,	,
10.2307/40025829,10.2307/40025829	,	,Susan E. Alcock	,Journal of Field Archaeology	,30	,1	,2005-04-01T00:00:00Z	,pp. 99-100	,Maney Publishing	,brv	,Rural Settlement in Hellenistic and Roman Crete: The Akrotiri Peninsula|Holly Alane Raab	,
10.2307/529906,10.2307/529906	,Back Matter	,	,Journal of Field Archaeology	,12	,3	,1985-10-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/40025300,10.2307/40025300	,The Conservation of Maya Cultural Heritage: Searching for Solutions in a Troubled Region	,Shoshaunna Parks	Patricia A. McAnany	Satoru Murata	,Journal of Field Archaeology	,31	,4	,2006-12-01T00:00:00Z	,pp. 425-432	,Maney Publishing	,fla	,	,
10.2307/529355,10.2307/529355	,The Antiquities Market	,Ellen Herscher	,Journal of Field Archaeology	,11	,2	,1984-07-01T00:00:00Z	,pp. 223-230	,Maney Publishing	,fla	,	,
10.2307/530098,10.2307/530098	,Soil Erosion and the Archaeological Landscape of Methana_ Greece	,Peter A. James	Christopher B. Mee	Gary J. Taylor	,Journal of Field Archaeology	,21	,4	,1994-12-01T00:00:00Z	,pp. 395-416	,Maney Publishing	,fla	,	,
10.2307/530615,10.2307/530615	,	,Stephen Plog	,Journal of Field Archaeology	,23	,1	,1996-04-01T00:00:00Z	,pp. 135-138	,Maney Publishing	,brv	,Culture and Contact: Charles C. Di Peso's Gran Chichimeca|Anne I. Woosley;John C. Ravesloot	,
10.2307/530137,10.2307/530137	,Classic Period Hohokam Settlement and Land Use in the Casa Grande Ruins Area_ Arizona	,Patricia L. Crown	,Journal of Field Archaeology	,14	,2	,1987-07-01T00:00:00Z	,pp. 147-162	,Maney Publishing	,fla	,	,
10.2307/529780,10.2307/529780	,Early Neolithic Sites at Brześć Kujawski_ Poland: Preliminary Report on the 1976-1979 Excavations	,Ryszard Grygiel	Peter I. Bogucki	,Journal of Field Archaeology	,8	,1	,1981-04-01T00:00:00Z	,pp. 9-27	,Maney Publishing	,fla	,	,
10.2307/530178,10.2307/530178	,Artifact Size and Plowzone Processes	,Robert C. Dunnell	Jan F. Simek	,Journal of Field Archaeology	,22	,3	,1995-10-01T00:00:00Z	,pp. 305-319	,Maney Publishing	,fla	,	,
10.2307/530081,10.2307/530081	,News and Short Contributions	,Elena A. A. Garcea	,Journal of Field Archaeology	,20	,4	,1993-12-01T00:00:00Z	,pp. 519-522	,Maney Publishing	,fla	,	,
10.2307/529982,10.2307/529982	,	,Richard Bradley	,Journal of Field Archaeology	,19	,2	,1992-07-01T00:00:00Z	,pp. 218-219	,Maney Publishing	,brv	,The Domestication of Europe: Structure and Contingency in Neolithic Societies|Ian Hodder	,
10.2307/529554,10.2307/529554	,Volume Information	,	,Journal of Field Archaeology	,3	,4	,1976-01-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/529803,10.2307/529803	,Constitution and By-Laws of The Association for Field Archaeology	,	,Journal of Field Archaeology	,8	,4	,1981-12-01T00:00:00Z	,pp. 519-521	,Maney Publishing	,mis	,	,
10.2307/530251,10.2307/530251	,News and Short Contributions	,Wulf A. Gose	Karen S. Collins	Michael B. Collins	Robert J. Muckle	,Journal of Field Archaeology	,21	,1	,1994-04-01T00:00:00Z	,pp. 125-131	,Maney Publishing	,fla	,	,
10.2307/529698,10.2307/529698	,Perspectives	,Christopher C. Allen	Dilip K. Chakrabarti	Theodore A. Wertime	Julian H. Whittlesey	,Journal of Field Archaeology	,2	,3	,1975-01-01T00:00:00Z	,pp. 287-291	,Maney Publishing	,fla	,	,
10.2307/530446,10.2307/530446	,Imaging Underwater for Archaeology	,Hanumant Singh	Jonathan Adams	David Mindell	Brendan Foley	,Journal of Field Archaeology	,27	,3	,2000-10-01T00:00:00Z	,pp. 319-328	,Maney Publishing	,fla	,	,
10.2307/530537,10.2307/530537	,An Unusual Stone Sculpture from Huaca el Gallo/la Gallina_ Virú Valley_ Peru	,Thomas A. Zoubek	,Journal of Field Archaeology	,25	,3	,1998-10-01T00:00:00Z	,pp. 345-355	,Maney Publishing	,fla	,	,
10.2307/530280,10.2307/530280	,Blood Residue Analysis at Çayönü Tepesi_ Turkey	,Thomas H. Loy	Andrée R. Wood	,Journal of Field Archaeology	,16	,4	,1989-12-01T00:00:00Z	,pp. 451-460	,Maney Publishing	,fla	,	,
10.2307/529401,10.2307/529401	,The "Lackfilm" Method for Collecting Sedimentary Peels: Archaeological Applications	,Ehrhard Voigt	Gayle Gittins	,Journal of Field Archaeology	,4	,4	,1977-12-01T00:00:00Z	,pp. 449-457	,Maney Publishing	,fla	,	,
10.2307/530552,10.2307/530552	,	,Francis B. Harrold	,Journal of Field Archaeology	,23	,4	,1996-12-01T00:00:00Z	,pp. 519-522	,Maney Publishing	,brv	,Honor among Thieves: A Zooarchaeological Study of Neandertal Ecology|Mary C. Stiner	Mousterian Lithic Technology: An Ecological Perspective|Steven L. Kuhn	,
10.2307/40024943,10.2307/40024943	,Assigning Context to Artifacts in Burned-Rock Middens	,Jeff D. Leach	C. Britt Bousman	David L. Nickels	,Journal of Field Archaeology	,30	,2	,2005-07-01T00:00:00Z	,pp. 201-203	,Maney Publishing	,fla	,	,
10.2307/529742,10.2307/529742	,Back Matter	,	,Journal of Field Archaeology	,5	,3	,1978-10-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/530644,10.2307/530644	,	,Jack L. Davis	,Journal of Field Archaeology	,25	,4	,1998-12-01T00:00:00Z	,pp. 525-529	,Maney Publishing	,brv	,Kommos: An Excavation on the South Coast of Crete. Volume I: The Kommos Region and Houses of the Minoan Town. Part I: The Kommos Region_ Ecology_ and Minoan Industries|Joseph W. Shaw;Maria C. Shaw	,
10.2307/3181485,10.2307/3181485	,Early Complex Societies in NE China: The Chifeng International Collaborative Archaeological Research Project	,Katheryn M. Linduff	Robert D. Drennan	Gideon Shelach	,Journal of Field Archaeology	,29	,1/2	,2002-04-01T00:00:00Z	,pp. 45-73	,Maney Publishing	,fla	,	,
10.2307/530399,10.2307/530399	,	,Barry Raftery	,Journal of Field Archaeology	,17	,1	,1990-04-01T00:00:00Z	,pp. 100-102	,Maney Publishing	,brv	,European Wetlands in Prehistory|John M. Coles;Bandrew J. Lawson	Wet Site Archaeology|Barbara A. Purdy	Landscape with Lake Dwellings: The Crannogs of Scotland|Ian Morrison	,
10.2307/530653,10.2307/530653	,Moving beyond Iconography: Neutron Activation Analysis of Ceramics from Marcaya_ Peru_ an Early Nasca Domestic Site	,Kevin J. Vaughn	Hector Neff	,Journal of Field Archaeology	,27	,1	,2000-04-01T00:00:00Z	,pp. 75-90	,Maney Publishing	,fla	,	,
10.2307/530547,10.2307/530547	,Preparing for the Hunt in the Late Paleolithic Camp at Rekem_ Belgium	,Jean-Paul Caspar	Marc De Bie	,Journal of Field Archaeology	,23	,4	,1996-12-01T00:00:00Z	,pp. 437-460	,Maney Publishing	,fla	,	,
10.2307/529430,10.2307/529430	,Archaeometric Clearinghouse	,Curt W. Beck	,Journal of Field Archaeology	,6	,4	,1979-12-01T00:00:00Z	,pp. 485-494	,Maney Publishing	,fla	,	,
10.2307/530072,10.2307/530072	,Regional Studies and Ceramic Production Areas: An Example from La Mixtequilla_ Veracruz_ Mexico	,Antonio Curet	,Journal of Field Archaeology	,20	,4	,1993-12-01T00:00:00Z	,pp. 427-440	,Maney Publishing	,fla	,	,
10.2307/530613,10.2307/530613	,	,Robert C. Stewart	,Journal of Field Archaeology	,23	,1	,1996-04-01T00:00:00Z	,pp. 131-132	,Maney Publishing	,brv	,The Texture of Industry: An Archaeological View of the Industrialization of North America|Robert B. Gordon;Patrick M. Malone	,
10.2307/530390,10.2307/530390	,Huaynuná_ a Late Cotton Preceramic Site on the North Coast of Peru	,Thomas Pozorski	Shelia Pozorski	,Journal of Field Archaeology	,17	,1	,1990-04-01T00:00:00Z	,pp. 17-26	,Maney Publishing	,fla	,	,
10.2307/529821,10.2307/529821	,The Thermal Properties of Textured Ceramics: An Experimental Study	,Lisa C. Young	Tammy Stone	,Journal of Field Archaeology	,17	,2	,1990-07-01T00:00:00Z	,pp. 195-203	,Maney Publishing	,fla	,	,
10.2307/40026181,10.2307/40026181	,Earthen Architecture at the Bluff Great House Site in SE Utah	,Catherine M. Cameron	Phil R. Geib	,Journal of Field Archaeology	,32	,4	,2007-12-01T00:00:00Z	,pp. 339-352	,Maney Publishing	,fla	,	,
10.2307/530353,10.2307/530353	,Changing Occupational Pattern among Prehistoric Horticulturalists in SW New Mexico	,Margaret C. Nelson	,Journal of Field Archaeology	,20	,1	,1993-04-01T00:00:00Z	,pp. 43-57	,Maney Publishing	,fla	,	,
10.2307/40023502,10.2307/40023502	,	,James P. Delgado	,Journal of Field Archaeology	,31	,3	,2006-10-01T00:00:00Z	,pp. 340-342	,Maney Publishing	,brv	,Deep-Water Shipwrecks off Skerki Bank: The 1997 Survey|Anna Marguerite McCann;John Peter Oleson	,
10.2307/530307,10.2307/530307	,Adaptational Continuities and Occupational Discontinuities: The Cedar Mesa Anasazi	,R. G. Matson	William D. Lipe	William R. Haase IV	,Journal of Field Archaeology	,15	,3	,1988-10-01T00:00:00Z	,pp. 245-264	,Maney Publishing	,fla	,	,
10.2307/530290,10.2307/530290	,Excavation and Survey at Nohmul_ Belize_ 1983	,Norman Hammond	Catherine Clark	Mark Horton	Mark Hodges	Logan McNatt	Laura J. Kosakowsky	Anne Pyburn	,Journal of Field Archaeology	,12	,2	,1985-07-01T00:00:00Z	,pp. 177-200	,Maney Publishing	,fla	,	,
10.2307/529894,10.2307/529894	,Publications	,	,Journal of Field Archaeology	,16	,2	,1989-07-01T00:00:00Z	,pp. 241-244	,Maney Publishing	,mis	,	,
10.2307/40025565,10.2307/40025565	,2005 Cultural Heritage Legal Summary	,Patty Gerstenblith	,Journal of Field Archaeology	,30	,4	,2005-12-01T00:00:00Z	,pp. 457-463	,Maney Publishing	,fla	,	,
10.2307/530046,10.2307/530046	,Spear Points from the Middle Paleolithic of the Levant	,John J. Shea	,Journal of Field Archaeology	,15	,4	,1988-12-01T00:00:00Z	,pp. 441-450	,Maney Publishing	,fla	,	,
10.2307/529716,10.2307/529716	,The Antiquities Market	,	,Journal of Field Archaeology	,1	,1/2	,1974-01-01T00:00:00Z	,pp. 215-224	,Maney Publishing	,fla	,	,
10.2307/529607,10.2307/529607	,Excavations at Prehistoric Sites on the Navajo Indian Irrigation Project_ Northwestern New Mexico	,Alan H. Simmons	,Journal of Field Archaeology	,10	,2	,1983-07-01T00:00:00Z	,pp. 155-176	,Maney Publishing	,fla	,	,
10.2307/529962,10.2307/529962	,Perspectives	,Michael E. Smith	,Journal of Field Archaeology	,20	,2	,1993-07-01T00:00:00Z	,p. 247	,Maney Publishing	,fla	,	,
10.2307/530432,10.2307/530432	,	,Timothy Earle	,Journal of Field Archaeology	,19	,4	,1992-12-01T00:00:00Z	,pp. 517-518	,Maney Publishing	,brv	,The Archaeology of Inequality|Randall H. Mcguire;Robert Paynter	,
10.2307/529874,10.2307/529874	,News and Short Contributions	,Lawrence H. Robbins	Michael L. Murphy	Kathlyn M. Stewart	Alec C. Campbell	George A. Brook	,Journal of Field Archaeology	,21	,2	,1994-07-01T00:00:00Z	,pp. 257-264	,Maney Publishing	,fla	,	,
10.2307/3181461,10.2307/3181461	,Neandertal Behavior at the Middle Palaeolithic Site of Abric Romaní_ Capellades_ Spain	,Manuel Vaquero	Josep Vallverdú	Jordi Rosell	Ignasi Pastó	Ethel Allué	,Journal of Field Archaeology	,28	,1/2	,2001-04-01T00:00:00Z	,pp. 93-114	,Maney Publishing	,fla	,	,
10.2307/40025821,10.2307/40025821	,Front Matter	,	,Journal of Field Archaeology	,30	,1	,2005-04-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/529654,10.2307/529654	,Geology in the Search for Ancient Helice	,Maurice L. Schwartz	Christos Tziavos	,Journal of Field Archaeology	,6	,3	,1979-10-01T00:00:00Z	,pp. 243-252	,Maney Publishing	,fla	,	,
10.2307/529278,10.2307/529278	,Evolving Community Organization on the Georgia Coast	,Morgan R. Crook_ Jr.	,Journal of Field Archaeology	,11	,3	,1984-10-01T00:00:00Z	,pp. 247-263	,Maney Publishing	,fla	,	,
10.2307/530519,10.2307/530519	,	,M. Kathryn Brown	,Journal of Field Archaeology	,26	,3	,1999-10-01T00:00:00Z	,pp. 347-349	,Maney Publishing	,brv	,Olmec to Aztec: Settlement Patterns in the Ancient Gulf Lowlands|Barbara L. Stark;Philip J. Arnold III	,
10.2307/530083,10.2307/530083	,Front Matter	,	,Journal of Field Archaeology	,14	,3	,1987-10-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/529387,10.2307/529387	,Successful Technique for Dating of Lime Mortar by Carbon-14	,Robert L. Folk	Salvatore Valastro_ Jr.	,Journal of Field Archaeology	,3	,2	,1976-01-01T00:00:00Z	,pp. 203-208	,Maney Publishing	,fla	,	,
10.2307/529643,10.2307/529643	,Prehistoric Survey in Central Afghanistan	,Richard S. Davis	Louis Dupree	,Journal of Field Archaeology	,4	,2	,1977-07-01T00:00:00Z	,pp. 139-148	,Maney Publishing	,fla	,	,
10.2307/530100,10.2307/530100	,The Tell Abu Duwari Project_ 1988-1990	,Elizabeth C. Stone	Paul Zimansky	,Journal of Field Archaeology	,21	,4	,1994-12-01T00:00:00Z	,pp. 437-455	,Maney Publishing	,fla	,	,
10.2307/530489,10.2307/530489	,Publications	,	,Journal of Field Archaeology	,23	,3	,1996-10-01T00:00:00Z	,pp. 377-383	,Maney Publishing	,mis	,	,
10.2307/530051,10.2307/530051	,Front Matter	,	,Journal of Field Archaeology	,20	,3	,1993-10-01T00:00:00Z	,pp. 298-384	,Maney Publishing	,mis	,	,
10.2307/40025561,10.2307/40025561	,Coşkuntepe: An Early Neolithic Quern Production Site in NW Turkey	,Turan Takaoğlu	,Journal of Field Archaeology	,30	,4	,2005-12-01T00:00:00Z	,pp. 419-433	,Maney Publishing	,fla	,	,
10.2307/529344,10.2307/529344	,Archaeometric Clearinghouse XIX	,Curt W. Beck	,Journal of Field Archaeology	,11	,1	,1984-04-01T00:00:00Z	,pp. 97-98	,Maney Publishing	,fla	,	,
10.2307/530710,10.2307/530710	,	,Paula Kay Lazrus	,Journal of Field Archaeology	,26	,4	,1999-12-01T00:00:00Z	,pp. 465-467	,Maney Publishing	,brv	,A Prehistory of Sardinia 2300-500 B. C.|Gary S. Webster	,
10.2307/529511,10.2307/529511	,The Antiquities Market	,Karen D. Vitelli	,Journal of Field Archaeology	,6	,1	,1979-04-01T00:00:00Z	,pp. 75-107	,Maney Publishing	,fla	,	,
10.2307/529695,10.2307/529695	,The Occurrence of Metallic Iron in Ancient Copper	,Strathmore R. B. Cooke	Stanley Aschenbrenner	,Journal of Field Archaeology	,2	,3	,1975-01-01T00:00:00Z	,pp. 251-266	,Maney Publishing	,fla	,	,
10.2307/529337,10.2307/529337	,Settlements and the Development of "Statelets" in Sonora_ Mexico	,William E. Doolittle	,Journal of Field Archaeology	,11	,1	,1984-04-01T00:00:00Z	,pp. 13-24	,Maney Publishing	,fla	,	,
10.2307/40024957,10.2307/40024957	,Mysterious Shepherds and Hidden Treasures: The Culture of Looting in Lydia_ Western Turkey	,Christopher H. Roosevelt	Christina Luke	,Journal of Field Archaeology	,31	,2	,2006-07-01T00:00:00Z	,pp. 185-198	,Maney Publishing	,fla	,	,
10.2307/530632,10.2307/530632	,Back Matter	,	,Journal of Field Archaeology	,26	,1	,1999-04-01T00:00:00Z	,pp. 111-115	,Maney Publishing	,mis	,	,
10.2307/530526,10.2307/530526	,	,Curtis Runnels	,Journal of Field Archaeology	,26	,3	,1999-10-01T00:00:00Z	,pp. 367-369	,Maney Publishing	,brv	,Ancient Marbles to American Shores|Stephen L. Dyson	,
10.2307/40025575,10.2307/40025575	,Back Matter	,	,Journal of Field Archaeology	,30	,4	,2005-12-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/529741,10.2307/529741	,News and Short Contributions	,Gary Coombs	,Journal of Field Archaeology	,5	,3	,1978-10-01T00:00:00Z	,pp. 371-374	,Maney Publishing	,fla	,	,
10.2307/529298,10.2307/529298	,Evidence of Prehistoric Irrigation in Northern Ecuador	,Thomas P. Myers	,Journal of Field Archaeology	,1	,3/4	,1974-01-01T00:00:00Z	,pp. 309-313	,Maney Publishing	,fla	,	,
10.2307/40026043,10.2307/40026043	,Satellite Remote Sensing Methods for Monitoring Archaeological Tells in the Middle East	,Sarah Parcak	,Journal of Field Archaeology	,32	,1	,2007-04-01T00:00:00Z	,pp. 65-81	,Maney Publishing	,fla	,	,
10.2307/529462,10.2307/529462	,Editorial Commentary	,James Wiseman	,Journal of Field Archaeology	,10	,4	,1983-12-01T00:00:00Z	,pp. 391-395	,Maney Publishing	,mis	,	,
10.2307/530109,10.2307/530109	,	,Daniel Pullen	,Journal of Field Archaeology	,21	,4	,1994-12-01T00:00:00Z	,pp. 522-525	,Maney Publishing	,brv	,The Flood from Heaven: Deciphering the Atlantis Legend|Eberhard Zangger	Ein neuer Kampf um Troia: Archäologie in der Krise|Eberhard Zangger	,
10.2307/3181503,10.2307/3181503	,	,Gabriele Puschnigg	,Journal of Field Archaeology	,29	,1/2	,2002-04-01T00:00:00Z	,pp. 245-247	,Maney Publishing	,brv	,Yeki bud_ yeki nabud: Essays on the Archaeology of Iran in Honor of William M. Sumner|Naomi F. Miller;Kamyar Abdi	,
10.2307/529403,10.2307/529403	,Preservation and Rescue	,Thomas F. King	,Journal of Field Archaeology	,4	,4	,1977-12-01T00:00:00Z	,pp. 473-484	,Maney Publishing	,fla	,	,
10.2307/529675,10.2307/529675	,Perspectives	,Merle Kerby	Marshall McKusick	,Journal of Field Archaeology	,9	,3	,1982-10-01T00:00:00Z	,pp. 399-400	,Maney Publishing	,fla	,	,
10.2307/529372,10.2307/529372	,Settlement Patterns and Prehistory of the Paraíso Basin of El Salvador	,William R. Fowler_ Jr.	Howard H. Earnest_ Jr.	,Journal of Field Archaeology	,12	,1	,1985-04-01T00:00:00Z	,pp. 19-32	,Maney Publishing	,fla	,	,
10.2307/529499,10.2307/529499	,The Antiquities Market	,Karen D. Vitelli	,Journal of Field Archaeology	,5	,4	,1978-12-01T00:00:00Z	,p. 479	,Maney Publishing	,fla	,	,
10.2307/530603,10.2307/530603	,Back Matter	,	,Journal of Field Archaeology	,27	,2	,2000-07-01T00:00:00Z	,p. 240	,Maney Publishing	,mis	,	,
10.2307/530099,10.2307/530099	,Ritual Activity and Chiefly Economy at an Upland Religious Site on Maui_ Hawai'i	,Michael J. Kolb	,Journal of Field Archaeology	,21	,4	,1994-12-01T00:00:00Z	,pp. 417-436	,Maney Publishing	,fla	,	,
10.2307/530278,10.2307/530278	,Site Structure of a Village of the Late Pithouse-Early Pueblo Period in New Mexico	,Vernon L. Scarborough	,Journal of Field Archaeology	,16	,4	,1989-12-01T00:00:00Z	,pp. 405-425	,Maney Publishing	,fla	,	,
10.2307/40024716,10.2307/40024716	,Prehispanic Social and Cultural Changes at Tibes_ Puerto Rico	,L. Antonio Curet	Lee A. Newsom	Susan D. deFrance	,Journal of Field Archaeology	,31	,1	,2006-04-01T00:00:00Z	,pp. 23-39	,Maney Publishing	,fla	,	,
10.2307/530168,10.2307/530168	,Elemental Characterization of Medieval Limestone Sculpture from Parisian and Burgundian Sources	,Lore L. Holmes	Charles T. Little	Edward V. Sayre	,Journal of Field Archaeology	,13	,4	,1986-12-01T00:00:00Z	,pp. 419-438	,Maney Publishing	,fla	,	,
10.2307/40024961,10.2307/40024961	,	,Bruce A. Bradley	,Journal of Field Archaeology	,31	,2	,2006-07-01T00:00:00Z	,pp. 212-217	,Maney Publishing	,brv	,Entering America: Northeast Asia and Beringia before the Last Glacial Maximum|D. B. Madsen	The Settlement of the American Continents: A Multidisciplinary Approach to Human Biogeography|C. Michael Barton;G. A. Clark;D. R. Yessner;G. A. Pearson	,
10.2307/529787,10.2307/529787	,Archaeometric Clearinghouse	,Curt W. Beck	,Journal of Field Archaeology	,8	,1	,1981-04-01T00:00:00Z	,pp. 105-110	,Maney Publishing	,fla	,	,
10.2307/529993,10.2307/529993	,	,Heidy Fogel	,Journal of Field Archaeology	,19	,2	,1992-07-01T00:00:00Z	,pp. 253-254	,Maney Publishing	,brv	,The Northern Dynasties: Kingship and Statecraft in Chimor|Michael E. Moseley;Alana Cordy-Collins	,
10.2307/530618,10.2307/530618	,Front Matter	,	,Journal of Field Archaeology	,26	,1	,1999-04-01T00:00:00Z	,pp. 40-68	,Maney Publishing	,mis	,	,
10.2307/530428,10.2307/530428	,Kesem-Kebena: A Newly Discovered Paleoanthropological Research Area in Ethiopia	,Giday WoldeGabriel	Tim White	Gen Suwa	Sileshi Semaw	Yonas Beyene	Berhane Asfaw	Robert Walter	,Journal of Field Archaeology	,19	,4	,1992-12-01T00:00:00Z	,pp. 471-493	,Maney Publishing	,fla	,	,
10.2307/530243,10.2307/530243	,The Creation of a Papua New Guinean Landscape: Archaeological and Geomorphological Evidence	,Chris Gosden	John Webb	,Journal of Field Archaeology	,21	,1	,1994-04-01T00:00:00Z	,pp. 29-51	,Maney Publishing	,fla	,	,
10.2307/529392,10.2307/529392	,Back Matter	,	,Journal of Field Archaeology	,3	,2	,1976-01-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/530132,10.2307/530132	,Publications	,	,Journal of Field Archaeology	,15	,1	,1988-04-01T00:00:00Z	,pp. 99-101	,Maney Publishing	,mis	,	,
10.2307/530620,10.2307/530620	,The Sydney Cyprus Survey Project: An Interdisciplinary Investigation of Long-Term Change in the North Central Troodos_ Cyprus	,Michael Given	A. Bernard Knapp	Nathan Meyer	Timothy E. Gregory	Vasiliki Kassianidou	Jay Stratton Noller	Lisa Wells	Neil Urwin	Haddon Wright	,Journal of Field Archaeology	,26	,1	,1999-04-01T00:00:00Z	,pp. 19-39	,Maney Publishing	,fla	,	,
